Trial ID: 4
Subsample Size: 1000
========================================

=== DIGIT 0 ANALYSIS ===
--- Digit 0: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 3: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,403,290,145,15,1,0,0,0,0,0,0,0,0
4,814,253,0,0,0,0,0,0,0,0,0,0,0
5,1044,37,0,0,0,0,0,0,0,0,0,0,0
6,1159,5,0,0,0,0,0,0,0,0,0,0,0
7,1134,2,0,0,0,0,0,0,0,0,0,0,0
8,1032,0,0,0,0,0,0,0,0,0,0,0,0
9,900,0,0,0,0,0,0,0,0,0,0,0,0
10,749,0,0,0,0,0,0,0,0,0,0,0,0
11,583,0,0,0,0,0,0,0,0,0,0,0,0
12,421,0,0,0,0,0,0,0,0,0,0,0,0
13,322,0,0,0,0,0,0,0,0,0,0,0,0
14,232,0,0,0,0,0,0,0,0,0,0,0,0
15,164,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 4 ANALYSIS ===
--- Digit 4: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 4: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,376,227,113,25,3,1,0,0,0,0,0,0,0
4,704,191,10,1,0,0,0,0,0,0,0,0,0
5,867,50,0,0,0,0,0,0,0,0,0,0,0
6,921,9,0,0,0,0,0,0,0,0,0,0,0
7,931,2,0,0,0,0,0,0,0,0,0,0,0
8,815,1,0,0,0,0,0,0,0,0,0,0,0
9,674,0,0,0,0,0,0,0,0,0,0,0,0
10,574,0,0,0,0,0,0,0,0,0,0,0,0
11,450,0,0,0,0,0,0,0,0,0,0,0,0
12,338,0,0,0,0,0,0,0,0,0,0,0,0
13,248,0,0,0,0,0,0,0,0,0,0,0,0
14,195,0,0,0,0,0,0,0,0,0,0,0,0
15,143,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 5 ANALYSIS ===
--- Digit 5: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,2,2,2,2,2,2,2,2,2,2,2,2,2
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 5: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,357,220,112,15,1,0,0,0,0,0,0,0,0
4,735,211,4,0,0,0,0,0,0,0,0,0,0
5,972,30,0,0,0,0,0,0,0,0,0,0,0
6,1048,7,0,0,0,0,0,0,0,0,0,0,0
7,1051,2,0,0,0,0,0,0,0,0,0,0,0
8,982,2,0,0,0,0,0,0,0,0,0,0,0
9,864,0,0,0,0,0,0,0,0,0,0,0,0
10,684,0,0,0,0,0,0,0,0,0,0,0,0
11,514,0,0,0,0,0,0,0,0,0,0,0,0
12,404,0,0,0,0,0,0,0,0,0,0,0,0
13,301,0,0,0,0,0,0,0,0,0,0,0,0
14,226,0,0,0,0,0,0,0,0,0,0,0,0
15,168,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 6 ANALYSIS ===
--- Digit 6: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 6: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,330,240,147,46,5,0,0,0,0,0,0,0,0
4,673,243,6,0,0,0,0,0,0,0,0,0,0
5,856,68,0,0,0,0,0,0,0,0,0,0,0
6,957,6,0,0,0,0,0,0,0,0,0,0,0
7,935,1,0,0,0,0,0,0,0,0,0,0,0
8,826,1,0,0,0,0,0,0,0,0,0,0,0
9,733,1,0,0,0,0,0,0,0,0,0,0,0
10,596,0,0,0,0,0,0,0,0,0,0,0,0
11,442,0,0,0,0,0,0,0,0,0,0,0,0
12,310,0,0,0,0,0,0,0,0,0,0,0,0
13,208,0,0,0,0,0,0,0,0,0,0,0,0
14,138,0,0,0,0,0,0,0,0,0,0,0,0
15,101,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 7 ANALYSIS ===
--- Digit 7: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 7: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,355,221,121,35,4,1,0,0,0,0,0,0,0
4,652,223,4,0,0,0,0,0,0,0,0,0,0
5,833,46,0,0,0,0,0,0,0,0,0,0,0
6,881,8,0,0,0,0,0,0,0,0,0,0,0
7,829,2,0,0,0,0,0,0,0,0,0,0,0
8,716,0,0,0,0,0,0,0,0,0,0,0,0
9,599,0,0,0,0,0,0,0,0,0,0,0,0
10,456,1,0,0,0,0,0,0,0,0,0,0,0
11,344,0,0,0,0,0,0,0,0,0,0,0,0
12,247,0,0,0,0,0,0,0,0,0,0,0,0
13,166,0,0,0,0,0,0,0,0,0,0,0,0
14,114,0,0,0,0,0,0,0,0,0,0,0,0
15,81,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 8 ANALYSIS ===
--- Digit 8: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 8: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,428,283,128,14,1,0,0,0,0,0,0,0,0
4,840,212,2,0,0,0,0,0,0,0,0,0,0
5,1075,27,0,0,0,0,0,0,0,0,0,0,0
6,1192,6,0,0,0,0,0,0,0,0,0,0,0
7,1177,1,0,0,0,0,0,0,0,0,0,0,0
8,1112,0,0,0,0,0,0,0,0,0,0,0,0
9,991,0,0,0,0,0,0,0,0,0,0,0,0
10,840,0,0,0,0,0,0,0,0,0,0,0,0
11,694,0,0,0,0,0,0,0,0,0,0,0,0
12,540,0,0,0,0,0,0,0,0,0,0,0,0
13,410,0,0,0,0,0,0,0,0,0,0,0,0
14,338,0,0,0,0,0,0,0,0,0,0,0,0
15,255,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 9 ANALYSIS ===
--- Digit 9: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 9: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,352,238,120,29,0,0,0,0,0,0,0,0,0
4,722,201,2,0,0,0,0,0,0,0,0,0,0
5,910,36,0,0,0,0,0,0,0,0,0,0,0
6,968,4,0,0,0,0,0,0,0,0,0,0,0
7,944,3,0,0,0,0,0,0,0,0,0,0,0
8,840,3,0,0,0,0,0,0,0,0,0,0,0
9,713,1,0,0,0,0,0,0,0,0,0,0,0
10,543,0,0,0,0,0,0,0,0,0,0,0,0
11,377,0,0,0,0,0,0,0,0,0,0,0,0
12,261,0,0,0,0,0,0,0,0,0,0,0,0
13,196,0,0,0,0,0,0,0,0,0,0,0,0
14,139,0,0,0,0,0,0,0,0,0,0,0,0
15,104,0,0,0,0,0,0,0,0,0,0,0,0

########################################

