Trial ID: 15
Subsample Size: 1000
========================================

=== DIGIT 0 ANALYSIS ===
--- Digit 0: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 2: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,365,249,116,32,1,0,0,0,0,0,0,0,0
4,759,238,0,0,0,0,0,0,0,0,0,0,0
5,960,59,0,0,0,0,0,0,0,0,0,0,0
6,1052,6,0,0,0,0,0,0,0,0,0,0,0
7,1016,1,0,0,0,0,0,0,0,0,0,0,0
8,984,2,0,0,0,0,0,0,0,0,0,0,0
9,909,3,0,0,0,0,0,0,0,0,0,0,0
10,805,1,0,0,0,0,0,0,0,0,0,0,0
11,673,0,0,0,0,0,0,0,0,0,0,0,0
12,521,0,0,0,0,0,0,0,0,0,0,0,0
13,404,0,0,0,0,0,0,0,0,0,0,0,0
14,291,0,0,0,0,0,0,0,0,0,0,0,0
15,225,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 3 ANALYSIS ===
--- Digit 3: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 3: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,376,248,141,26,0,0,0,0,0,0,0,0,0
4,762,245,2,0,0,0,0,0,0,0,0,0,0
5,985,52,0,0,0,0,0,0,0,0,0,0,0
6,1074,3,0,0,0,0,0,0,0,0,0,0,0
7,1112,0,0,0,0,0,0,0,0,0,0,0,0
8,1020,0,0,0,0,0,0,0,0,0,0,0,0
9,881,0,0,0,0,0,0,0,0,0,0,0,0
10,710,0,0,0,0,0,0,0,0,0,0,0,0
11,574,0,0,0,0,0,0,0,0,0,0,0,0
12,416,0,0,0,0,0,0,0,0,0,0,0,0
13,315,0,0,0,0,0,0,0,0,0,0,0,0
14,238,0,0,0,0,0,0,0,0,0,0,0,0
15,188,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 4 ANALYSIS ===
--- Digit 4: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 4: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,342,215,130,42,7,0,0,0,0,0,0,0,0
4,700,212,10,0,0,0,0,0,0,0,0,0,0
5,886,49,0,0,0,0,0,0,0,0,0,0,0
6,960,6,0,0,0,0,0,0,0,0,0,0,0
7,943,1,0,0,0,0,0,0,0,0,0,0,0
8,864,1,0,0,0,0,0,0,0,0,0,0,0
9,735,1,0,0,0,0,0,0,0,0,0,0,0
10,613,1,0,0,0,0,0,0,0,0,0,0,0
11,450,1,0,0,0,0,0,0,0,0,0,0,0
12,332,1,0,0,0,0,0,0,0,0,0,0,0
13,257,0,0,0,0,0,0,0,0,0,0,0,0
14,195,0,0,0,0,0,0,0,0,0,0,0,0
15,155,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 5 ANALYSIS ===
--- Digit 5: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 5: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,380,242,99,21,2,1,0,0,0,0,0,0,0
4,749,219,4,0,0,0,0,0,0,0,0,0,0
5,976,44,0,0,0,0,0,0,0,0,0,0,0
6,1086,9,0,0,0,0,0,0,0,0,0,0,0
7,1085,2,0,0,0,0,0,0,0,0,0,0,0
8,996,0,0,0,0,0,0,0,0,0,0,0,0
9,859,0,0,0,0,0,0,0,0,0,0,0,0
10,728,0,0,0,0,0,0,0,0,0,0,0,0
11,574,0,0,0,0,0,0,0,0,0,0,0,0
12,415,0,0,0,0,0,0,0,0,0,0,0,0
13,262,0,0,0,0,0,0,0,0,0,0,0,0
14,200,0,0,0,0,0,0,0,0,0,0,0,0
15,153,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 6 ANALYSIS ===
--- Digit 6: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 6: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,345,247,149,22,0,0,0,0,0,0,0,0,0
4,720,226,2,0,0,0,0,0,0,0,0,0,0
5,936,20,0,0,0,0,0,0,0,0,0,0,0
6,1006,1,0,0,0,0,0,0,0,0,0,0,0
7,967,1,0,0,0,0,0,0,0,0,0,0,0
8,877,2,0,0,0,0,0,0,0,0,0,0,0
9,740,1,0,0,0,0,0,0,0,0,0,0,0
10,586,0,0,0,0,0,0,0,0,0,0,0,0
11,421,0,0,0,0,0,0,0,0,0,0,0,0
12,280,0,0,0,0,0,0,0,0,0,0,0,0
13,188,0,0,0,0,0,0,0,0,0,0,0,0
14,145,0,0,0,0,0,0,0,0,0,0,0,0
15,107,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 7 ANALYSIS ===
--- Digit 7: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 7: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,359,236,127,31,2,0,0,0,0,0,0,0,0
4,697,189,5,1,0,0,0,0,0,0,0,0,0
5,889,47,0,0,0,0,0,0,0,0,0,0,0
6,923,5,0,0,0,0,0,0,0,0,0,0,0
7,894,0,0,0,0,0,0,0,0,0,0,0,0
8,767,0,0,0,0,0,0,0,0,0,0,0,0
9,603,0,0,0,0,0,0,0,0,0,0,0,0
10,478,0,0,0,0,0,0,0,0,0,0,0,0
11,317,0,0,0,0,0,0,0,0,0,0,0,0
12,209,0,0,0,0,0,0,0,0,0,0,0,0
13,146,0,0,0,0,0,0,0,0,0,0,0,0
14,110,0,0,0,0,0,0,0,0,0,0,0,0
15,90,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 8 ANALYSIS ===
--- Digit 8: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 8: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,431,289,129,13,0,0,0,0,0,0,0,0,0
4,832,224,1,0,0,0,0,0,0,0,0,0,0
5,1084,34,0,0,0,0,0,0,0,0,0,0,0
6,1221,4,0,0,0,0,0,0,0,0,0,0,0
7,1249,1,0,0,0,0,0,0,0,0,0,0,0
8,1179,1,0,0,0,0,0,0,0,0,0,0,0
9,1036,1,0,0,0,0,0,0,0,0,0,0,0
10,866,0,0,0,0,0,0,0,0,0,0,0,0
11,692,0,0,0,0,0,0,0,0,0,0,0,0
12,515,0,0,0,0,0,0,0,0,0,0,0,0
13,400,0,0,0,0,0,0,0,0,0,0,0,0
14,331,0,0,0,0,0,0,0,0,0,0,0,0
15,260,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 9 ANALYSIS ===
--- Digit 9: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 9: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,370,232,120,30,3,0,0,0,0,0,0,0,0
4,731,200,2,0,0,0,0,0,0,0,0,0,0
5,920,36,0,0,0,0,0,0,0,0,0,0,0
6,1022,5,0,0,0,0,0,0,0,0,0,0,0
7,971,3,0,0,0,0,0,0,0,0,0,0,0
8,847,0,0,0,0,0,0,0,0,0,0,0,0
9,690,0,0,0,0,0,0,0,0,0,0,0,0
10,532,0,0,0,0,0,0,0,0,0,0,0,0
11,403,0,0,0,0,0,0,0,0,0,0,0,0
12,275,0,0,0,0,0,0,0,0,0,0,0,0
13,191,0,0,0,0,0,0,0,0,0,0,0,0
14,149,0,0,0,0,0,0,0,0,0,0,0,0
15,126,0,0,0,0,0,0,0,0,0,0,0,0

########################################

