Trial ID: 10
Subsample Size: 1000
========================================

=== DIGIT 0 ANALYSIS ===
--- Digit 0: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,2,2,2,2,2,2,2,2,2,2,2,2,2
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 3: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,409,273,137,16,1,0,0,0,0,0,0,0,0
4,778,221,2,0,0,0,0,0,0,0,0,0,0
5,1045,33,0,0,0,0,0,0,0,0,0,0,0
6,1140,10,0,0,0,0,0,0,0,0,0,0,0
7,1148,0,0,0,0,0,0,0,0,0,0,0,0
8,1024,0,0,0,0,0,0,0,0,0,0,0,0
9,860,0,0,0,0,0,0,0,0,0,0,0,0
10,704,0,0,0,0,0,0,0,0,0,0,0,0
11,543,0,0,0,0,0,0,0,0,0,0,0,0
12,406,0,0,0,0,0,0,0,0,0,0,0,0
13,304,0,0,0,0,0,0,0,0,0,0,0,0
14,233,0,0,0,0,0,0,0,0,0,0,0,0
15,182,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 4 ANALYSIS ===
--- Digit 4: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,2,2,2,2,2,2,2,2,2,2,2,2,2
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 4: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,392,236,128,32,2,0,0,0,0,0,0,0,0
4,727,205,4,0,0,0,0,0,0,0,0,0,0
5,905,35,0,0,0,0,0,0,0,0,0,0,0
6,956,5,0,0,0,0,0,0,0,0,0,0,0
7,934,1,0,0,0,0,0,0,0,0,0,0,0
8,828,0,0,0,0,0,0,0,0,0,0,0,0
9,678,1,0,0,0,0,0,0,0,0,0,0,0
10,524,0,0,0,0,0,0,0,0,0,0,0,0
11,382,0,0,0,0,0,0,0,0,0,0,0,0
12,284,0,0,0,0,0,0,0,0,0,0,0,0
13,203,0,0,0,0,0,0,0,0,0,0,0,0
14,163,0,0,0,0,0,0,0,0,0,0,0,0
15,127,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 5 ANALYSIS ===
--- Digit 5: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 5: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,347,234,141,32,2,1,0,0,0,0,0,0,0
4,731,233,6,0,0,0,0,0,0,0,0,0,0
5,949,34,0,0,0,0,0,0,0,0,0,0,0
6,1045,3,0,0,0,0,0,0,0,0,0,0,0
7,1069,1,0,0,0,0,0,0,0,0,0,0,0
8,1021,0,0,0,0,0,0,0,0,0,0,0,0
9,882,0,0,0,0,0,0,0,0,0,0,0,0
10,730,0,0,0,0,0,0,0,0,0,0,0,0
11,556,0,0,0,0,0,0,0,0,0,0,0,0
12,398,0,0,0,0,0,0,0,0,0,0,0,0
13,270,0,0,0,0,0,0,0,0,0,0,0,0
14,209,0,0,0,0,0,0,0,0,0,0,0,0
15,161,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 6 ANALYSIS ===
--- Digit 6: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 6: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,355,255,139,28,1,1,0,0,0,0,0,0,0
4,701,248,5,0,0,0,0,0,0,0,0,0,0
5,888,50,0,0,0,0,0,0,0,0,0,0,0
6,985,3,0,0,0,0,0,0,0,0,0,0,0
7,977,1,0,0,0,0,0,0,0,0,0,0,0
8,873,0,0,0,0,0,0,0,0,0,0,0,0
9,739,0,0,0,0,0,0,0,0,0,0,0,0
10,599,0,0,0,0,0,0,0,0,0,0,0,0
11,451,0,0,0,0,0,0,0,0,0,0,0,0
12,317,0,0,0,0,0,0,0,0,0,0,0,0
13,188,0,0,0,0,0,0,0,0,0,0,0,0
14,133,0,0,0,0,0,0,0,0,0,0,0,0
15,109,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 7 ANALYSIS ===
--- Digit 7: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 7: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,350,224,125,29,3,0,0,0,0,0,0,0,0
4,683,211,4,0,0,0,0,0,0,0,0,0,0
5,851,43,0,0,0,0,0,0,0,0,0,0,0
6,899,0,0,0,0,0,0,0,0,0,0,0,0
7,865,0,0,0,0,0,0,0,0,0,0,0,0
8,784,0,0,0,0,0,0,0,0,0,0,0,0
9,629,1,0,0,0,0,0,0,0,0,0,0,0
10,446,0,0,0,0,0,0,0,0,0,0,0,0
11,313,0,0,0,0,0,0,0,0,0,0,0,0
12,223,1,0,0,0,0,0,0,0,0,0,0,0
13,135,1,0,0,0,0,0,0,0,0,0,0,0
14,104,1,0,0,0,0,0,0,0,0,0,0,0
15,87,1,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 8 ANALYSIS ===
--- Digit 8: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,2,2,2,2,2,2,2,2,2,2,2,2,2
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 8: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,412,259,110,17,1,0,0,0,0,0,0,0,0
4,833,219,2,0,0,0,0,0,0,0,0,0,0
5,1087,37,0,0,0,0,0,0,0,0,0,0,0
6,1178,9,0,0,0,0,0,0,0,0,0,0,0
7,1204,1,0,0,0,0,0,0,0,0,0,0,0
8,1176,0,0,0,0,0,0,0,0,0,0,0,0
9,1022,0,0,0,0,0,0,0,0,0,0,0,0
10,861,0,0,0,0,0,0,0,0,0,0,0,0
11,693,0,0,0,0,0,0,0,0,0,0,0,0
12,533,0,0,0,0,0,0,0,0,0,0,0,0
13,417,0,0,0,0,0,0,0,0,0,0,0,0
14,333,0,0,0,0,0,0,0,0,0,0,0,0
15,260,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 9 ANALYSIS ===
--- Digit 9: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,2,2,2,2,2,2,2,2,2,2,2,2,2
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 9: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,350,211,103,25,3,0,0,0,0,0,0,0,0
4,694,210,2,1,0,0,0,0,0,0,0,0,0
5,883,42,0,0,0,0,0,0,0,0,0,0,0
6,945,4,0,0,0,0,0,0,0,0,0,0,0
7,919,1,0,0,0,0,0,0,0,0,0,0,0
8,803,1,0,0,0,0,0,0,0,0,0,0,0
9,689,1,0,0,0,0,0,0,0,0,0,0,0
10,557,0,0,0,0,0,0,0,0,0,0,0,0
11,406,0,0,0,0,0,0,0,0,0,0,0,0
12,296,0,0,0,0,0,0,0,0,0,0,0,0
13,237,0,0,0,0,0,0,0,0,0,0,0,0
14,167,0,0,0,0,0,0,0,0,0,0,0,0
15,135,0,0,0,0,0,0,0,0,0,0,0,0

########################################

