Trial ID: 6
Subsample Size: 1000
========================================

=== DIGIT 0 ANALYSIS ===
--- Digit 0: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 3: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,433,274,126,17,0,0,0,0,0,0,0,0,0
4,829,198,4,0,0,0,0,0,0,0,0,0,0
5,1041,27,1,0,0,0,0,0,0,0,0,0,0
6,1113,3,0,0,0,0,0,0,0,0,0,0,0
7,1121,1,0,0,0,0,0,0,0,0,0,0,0
8,1046,1,0,0,0,0,0,0,0,0,0,0,0
9,909,1,0,0,0,0,0,0,0,0,0,0,0
10,760,0,0,0,0,0,0,0,0,0,0,0,0
11,595,0,0,0,0,0,0,0,0,0,0,0,0
12,467,0,0,0,0,0,0,0,0,0,0,0,0
13,325,0,0,0,0,0,0,0,0,0,0,0,0
14,248,0,0,0,0,0,0,0,0,0,0,0,0
15,191,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 4 ANALYSIS ===
--- Digit 4: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,2,2,2,2,2,2,2,2,2,2,2,2,2
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 4: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,346,231,129,24,4,0,0,0,0,0,0,0,0
4,706,205,5,0,0,0,0,0,0,0,0,0,0
5,915,26,0,0,0,0,0,0,0,0,0,0,0
6,983,4,0,0,0,0,0,0,0,0,0,0,0
7,936,1,0,0,0,0,0,0,0,0,0,0,0
8,845,0,0,0,0,0,0,0,0,0,0,0,0
9,736,0,0,0,0,0,0,0,0,0,0,0,0
10,585,0,0,0,0,0,0,0,0,0,0,0,0
11,436,0,0,0,0,0,0,0,0,0,0,0,0
12,327,0,0,0,0,0,0,0,0,0,0,0,0
13,243,0,0,0,0,0,0,0,0,0,0,0,0
14,178,0,0,0,0,0,0,0,0,0,0,0,0
15,151,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 5 ANALYSIS ===
--- Digit 5: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 5: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,384,260,120,16,3,0,0,0,0,0,0,0,0
4,763,218,4,1,0,0,0,0,0,0,0,0,0
5,995,30,1,0,0,0,0,0,0,0,0,0,0
6,1045,7,0,0,0,0,0,0,0,0,0,0,0
7,1024,2,0,0,0,0,0,0,0,0,0,0,0
8,941,1,0,0,0,0,0,0,0,0,0,0,0
9,820,0,0,0,0,0,0,0,0,0,0,0,0
10,678,0,0,0,0,0,0,0,0,0,0,0,0
11,523,0,0,0,0,0,0,0,0,0,0,0,0
12,406,0,0,0,0,0,0,0,0,0,0,0,0
13,303,0,0,0,0,0,0,0,0,0,0,0,0
14,219,0,0,0,0,0,0,0,0,0,0,0,0
15,178,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 6 ANALYSIS ===
--- Digit 6: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 6: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,336,227,129,45,5,1,1,1,1,0,0,0,0
4,717,235,1,1,0,0,0,0,0,0,0,0,0
5,902,52,0,0,0,0,0,0,0,0,0,0,0
6,971,5,0,0,0,0,0,0,0,0,0,0,0
7,946,2,0,0,0,0,0,0,0,0,0,0,0
8,880,0,0,0,0,0,0,0,0,0,0,0,0
9,765,0,0,0,0,0,0,0,0,0,0,0,0
10,581,0,0,0,0,0,0,0,0,0,0,0,0
11,435,0,0,0,0,0,0,0,0,0,0,0,0
12,303,0,0,0,0,0,0,0,0,0,0,0,0
13,193,0,0,0,0,0,0,0,0,0,0,0,0
14,121,0,0,0,0,0,0,0,0,0,0,0,0
15,93,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 7 ANALYSIS ===
--- Digit 7: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 7: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,370,233,114,20,4,0,0,0,0,0,0,0,0
4,735,218,3,0,0,0,0,0,0,0,0,0,0
5,893,35,1,0,0,0,0,0,0,0,0,0,0
6,914,3,0,0,0,0,0,0,0,0,0,0,0
7,854,2,0,0,0,0,0,0,0,0,0,0,0
8,767,1,0,0,0,0,0,0,0,0,0,0,0
9,639,0,0,0,0,0,0,0,0,0,0,0,0
10,464,0,0,0,0,0,0,0,0,0,0,0,0
11,344,0,0,0,0,0,0,0,0,0,0,0,0
12,249,0,0,0,0,0,0,0,0,0,0,0,0
13,169,0,0,0,0,0,0,0,0,0,0,0,0
14,128,0,0,0,0,0,0,0,0,0,0,0,0
15,97,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 8 ANALYSIS ===
--- Digit 8: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 8: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,405,278,122,18,1,0,0,0,0,0,0,0,0
4,785,232,3,0,0,0,0,0,0,0,0,0,0
5,1060,41,0,0,0,0,0,0,0,0,0,0,0
6,1225,5,0,0,0,0,0,0,0,0,0,0,0
7,1282,2,0,0,0,0,0,0,0,0,0,0,0
8,1261,0,0,0,0,0,0,0,0,0,0,0,0
9,1120,0,0,0,0,0,0,0,0,0,0,0,0
10,923,0,0,0,0,0,0,0,0,0,0,0,0
11,746,0,0,0,0,0,0,0,0,0,0,0,0
12,566,0,0,0,0,0,0,0,0,0,0,0,0
13,436,0,0,0,0,0,0,0,0,0,0,0,0
14,336,0,0,0,0,0,0,0,0,0,0,0,0
15,271,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 9 ANALYSIS ===
--- Digit 9: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 9: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,341,236,124,27,1,0,0,0,0,0,0,0,0
4,714,214,2,0,0,0,0,0,0,0,0,0,0
5,898,28,0,0,0,0,0,0,0,0,0,0,0
6,950,8,0,0,0,0,0,0,0,0,0,0,0
7,887,4,0,0,0,0,0,0,0,0,0,0,0
8,798,4,0,0,0,0,0,0,0,0,0,0,0
9,640,1,0,0,0,0,0,0,0,0,0,0,0
10,497,1,0,0,0,0,0,0,0,0,0,0,0
11,347,1,0,0,0,0,0,0,0,0,0,0,0
12,250,0,0,0,0,0,0,0,0,0,0,0,0
13,178,0,0,0,0,0,0,0,0,0,0,0,0
14,142,0,0,0,0,0,0,0,0,0,0,0,0
15,114,0,0,0,0,0,0,0,0,0,0,0,0

########################################

