Trial ID: 8
Subsample Size: 1000
========================================

=== DIGIT 0 ANALYSIS ===
--- Digit 0: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 2: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,349,239,153,47,3,0,0,0,0,0,0,0,0
4,718,262,5,0,0,0,0,0,0,0,0,0,0
5,958,79,0,0,0,0,0,0,0,0,0,0,0
6,1068,6,0,0,0,0,0,0,0,0,0,0,0
7,1106,0,0,0,0,0,0,0,0,0,0,0,0
8,1033,0,0,0,0,0,0,0,0,0,0,0,0
9,907,0,0,0,0,0,0,0,0,0,0,0,0
10,789,0,0,0,0,0,0,0,0,0,0,0,0
11,622,0,0,0,0,0,0,0,0,0,0,0,0
12,464,0,0,0,0,0,0,0,0,0,0,0,0
13,355,0,0,0,0,0,0,0,0,0,0,0,0
14,255,0,0,0,0,0,0,0,0,0,0,0,0
15,201,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 3 ANALYSIS ===
--- Digit 3: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 3: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,434,270,122,17,0,0,0,0,0,0,0,0,0
4,814,225,1,0,0,0,0,0,0,0,0,0,0
5,1040,21,0,0,0,0,0,0,0,0,0,0,0
6,1131,3,0,0,0,0,0,0,0,0,0,0,0
7,1133,0,0,0,0,0,0,0,0,0,0,0,0
8,1080,0,0,0,0,0,0,0,0,0,0,0,0
9,932,0,0,0,0,0,0,0,0,0,0,0,0
10,753,0,0,0,0,0,0,0,0,0,0,0,0
11,599,0,0,0,0,0,0,0,0,0,0,0,0
12,459,0,0,0,0,0,0,0,0,0,0,0,0
13,335,0,0,0,0,0,0,0,0,0,0,0,0
14,249,0,0,0,0,0,0,0,0,0,0,0,0
15,187,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 4 ANALYSIS ===
--- Digit 4: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 4: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,391,241,116,27,2,0,0,0,0,0,0,0,0
4,750,205,2,0,0,0,0,0,0,0,0,0,0
5,943,36,0,0,0,0,0,0,0,0,0,0,0
6,1011,7,0,0,0,0,0,0,0,0,0,0,0
7,983,4,0,0,0,0,0,0,0,0,0,0,0
8,879,2,0,0,0,0,0,0,0,0,0,0,0
9,736,1,0,0,0,0,0,0,0,0,0,0,0
10,582,0,0,0,0,0,0,0,0,0,0,0,0
11,432,0,0,0,0,0,0,0,0,0,0,0,0
12,326,0,0,0,0,0,0,0,0,0,0,0,0
13,237,0,0,0,0,0,0,0,0,0,0,0,0
14,188,0,0,0,0,0,0,0,0,0,0,0,0
15,155,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 5 ANALYSIS ===
--- Digit 5: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 5: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,386,236,116,22,1,0,0,0,0,0,0,0,0
4,760,199,1,0,0,0,0,0,0,0,0,0,0
5,984,36,0,0,0,0,0,0,0,0,0,0,0
6,1036,8,0,0,0,0,0,0,0,0,0,0,0
7,999,3,0,0,0,0,0,0,0,0,0,0,0
8,929,1,0,0,0,0,0,0,0,0,0,0,0
9,807,1,0,0,0,0,0,0,0,0,0,0,0
10,664,0,0,0,0,0,0,0,0,0,0,0,0
11,516,0,0,0,0,0,0,0,0,0,0,0,0
12,380,0,0,0,0,0,0,0,0,0,0,0,0
13,297,0,0,0,0,0,0,0,0,0,0,0,0
14,235,0,0,0,0,0,0,0,0,0,0,0,0
15,177,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 6 ANALYSIS ===
--- Digit 6: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 6: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,354,228,122,24,0,0,0,0,0,0,0,0,0
4,667,227,2,0,0,0,0,0,0,0,0,0,0
5,885,43,0,0,0,0,0,0,0,0,0,0,0
6,941,7,0,0,0,0,0,0,0,0,0,0,0
7,937,1,0,0,0,0,0,0,0,0,0,0,0
8,845,1,0,0,0,0,0,0,0,0,0,0,0
9,741,0,0,0,0,0,0,0,0,0,0,0,0
10,566,0,0,0,0,0,0,0,0,0,0,0,0
11,421,0,0,0,0,0,0,0,0,0,0,0,0
12,310,1,0,0,0,0,0,0,0,0,0,0,0
13,202,1,0,0,0,0,0,0,0,0,0,0,0
14,146,0,0,0,0,0,0,0,0,0,0,0,0
15,101,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 7 ANALYSIS ===
--- Digit 7: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 7: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,342,230,127,38,6,1,0,0,0,0,0,0,0
4,699,206,4,0,0,0,0,0,0,0,0,0,0
5,881,30,0,0,0,0,0,0,0,0,0,0,0
6,929,3,0,0,0,0,0,0,0,0,0,0,0
7,902,1,0,0,0,0,0,0,0,0,0,0,0
8,791,1,0,0,0,0,0,0,0,0,0,0,0
9,629,1,0,0,0,0,0,0,0,0,0,0,0
10,480,0,0,0,0,0,0,0,0,0,0,0,0
11,341,0,0,0,0,0,0,0,0,0,0,0,0
12,230,0,0,0,0,0,0,0,0,0,0,0,0
13,156,0,0,0,0,0,0,0,0,0,0,0,0
14,124,0,0,0,0,0,0,0,0,0,0,0,0
15,90,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 8 ANALYSIS ===
--- Digit 8: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,2,2,2,2,2,2,2,2,2,2,2,2,2
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 8: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,423,273,95,13,1,0,0,0,0,0,0,0,0
4,816,211,4,0,0,0,0,0,0,0,0,0,0
5,1060,41,0,0,0,0,0,0,0,0,0,0,0
6,1159,6,0,0,0,0,0,0,0,0,0,0,0
7,1155,1,0,0,0,0,0,0,0,0,0,0,0
8,1118,0,0,0,0,0,0,0,0,0,0,0,0
9,997,0,0,0,0,0,0,0,0,0,0,0,0
10,848,0,0,0,0,0,0,0,0,0,0,0,0
11,663,0,0,0,0,0,0,0,0,0,0,0,0
12,517,0,0,0,0,0,0,0,0,0,0,0,0
13,404,0,0,0,0,0,0,0,0,0,0,0,0
14,305,0,0,0,0,0,0,0,0,0,0,0,0
15,243,0,0,0,0,0,0,0,0,0,0,0,0

########################################

=== DIGIT 9 ANALYSIS ===
--- Digit 9: B0 (Components) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1,1,1
14,1,1,1,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,1,1,1,1,1

--- Digit 9: B1 (Holes) ---
k,1,2,3,4,5,6,7,8,9,10,11,12,13
3,376,251,103,21,5,0,0,0,0,0,0,0,0
4,742,196,4,1,0,0,0,0,0,0,0,0,0
5,936,37,1,0,0,0,0,0,0,0,0,0,0
6,1005,5,0,0,0,0,0,0,0,0,0,0,0
7,962,1,0,0,0,0,0,0,0,0,0,0,0
8,872,1,0,0,0,0,0,0,0,0,0,0,0
9,738,0,0,0,0,0,0,0,0,0,0,0,0
10,593,0,0,0,0,0,0,0,0,0,0,0,0
11,403,0,0,0,0,0,0,0,0,0,0,0,0
12,302,0,0,0,0,0,0,0,0,0,0,0,0
13,223,0,0,0,0,0,0,0,0,0,0,0,0
14,161,0,0,0,0,0,0,0,0,0,0,0,0
15,130,0,0,0,0,0,0,0,0,0,0,0,0

########################################

