k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
4,5,1000,1000,988,796,362,122,39,21,16,16,16,16,16,0,0,0,3,194,405,499,530,536,538,538,538,538
4,6,1000,1000,988,816,379,139,48,27,26,26,26,26,26,0,0,0,5,178,403,491,535,536,536,536,536,536
4,7,1000,1000,994,839,404,129,35,20,18,18,18,18,18,0,0,0,3,175,419,537,573,579,579,579,579,579
4,8,1000,1000,986,816,392,129,41,27,22,22,22,22,22,0,0,0,5,186,412,509,540,544,545,545,545,545
4,9,1000,1000,997,836,365,133,39,24,20,20,20,20,20,0,0,0,4,192,403,493,518,524,524,524,524,524
4,10,1000,1000,993,835,401,119,43,21,18,18,18,18,18,0,0,0,6,173,434,531,554,559,559,559,559,559
4,11,1000,1000,993,826,385,137,40,28,22,21,21,21,21,0,0,0,7,181,409,510,536,539,540,540,540,540
4,12,1000,1000,993,825,368,122,51,26,24,24,24,24,24,0,0,0,6,224,425,520,555,556,556,556,556,556
4,13,1000,1000,989,810,365,117,41,20,18,18,18,18,18,0,0,0,6,192,421,514,549,553,553,553,553,553
4,14,1000,1000,990,843,390,127,36,16,14,14,14,14,14,0,0,0,1,196,434,541,568,572,573,573,573,573
4,15,1000,1000,989,838,412,120,32,15,12,12,12,12,12,0,0,0,2,172,425,544,570,572,576,576,576,576
4,16,1000,1000,992,849,415,126,42,24,23,23,23,23,23,0,0,0,0,171,404,506,536,541,541,541,541,541
4,17,1000,1000,992,806,365,138,42,23,19,19,19,19,19,0,0,0,2,165,393,489,523,528,528,528,528,528
4,18,1000,1000,994,815,367,149,48,33,28,27,27,27,27,0,0,0,3,229,406,493,518,520,520,520,520,520
4,19,1000,1000,996,831,416,145,42,19,16,16,16,16,16,0,0,0,2,179,396,513,547,555,555,555,555,555
4,20,1000,1000,993,847,394,140,42,13,13,12,12,12,12,0,0,0,1,165,418,522,566,571,572,572,572,572
4,21,1000,1000,996,845,393,134,49,27,26,26,26,26,26,0,0,0,5,193,431,532,567,573,573,573,573,573
4,22,1000,1000,997,865,381,133,33,10,10,10,10,10,10,0,0,0,2,188,453,554,596,597,597,597,597,597
4,23,1000,1000,994,835,390,138,48,19,17,17,17,17,17,0,0,0,1,198,416,496,514,519,519,519,519,519
4,24,1000,1000,996,852,416,148,38,17,14,14,14,14,14,0,0,0,2,181,416,539,590,600,600,600,600,600
4,25,1000,1000,993,829,391,136,44,22,21,20,20,20,20,0,0,0,4,183,406,497,531,532,534,534,534,534
4,26,1000,1000,988,816,405,136,41,26,22,22,22,22,22,0,0,0,6,186,396,517,548,553,553,553,553,553
4,27,1000,1000,996,846,395,159,52,27,21,21,21,21,21,0,0,0,0,181,407,517,554,562,562,562,562,562
4,28,1000,1000,995,837,391,143,35,19,18,18,18,18,18,0,0,0,2,183,425,526,563,564,564,564,564,564
4,29,1000,1000,994,832,431,140,41,23,21,21,21,21,21,0,0,0,4,176,393,527,560,562,562,562,562,562
5,0,1000,1000,990,849,405,136,36,18,14,14,14,14,14,0,0,0,2,210,480,619,676,683,683,683,683,683
5,1,1000,1000,998,850,383,132,40,13,9,9,9,9,9,0,0,0,4,253,561,695,751,756,759,759,759,759
5,2,1000,1000,994,797,364,102,28,16,11,11,11,11,11,0,0,0,7,290,581,712,761,765,766,766,766,766
5,3,1000,1000,994,828,366,116,31,7,5,5,5,5,5,0,0,0,2,221,537,648,703,712,712,712,712,712
5,4,1000,1000,996,842,373,107,31,16,11,11,11,11,11,0,0,0,2,220,566,715,743,747,747,747,747,747
5,5,1000,1000,988,795,356,111,29,12,7,7,7,7,7,0,0,0,4,244,539,659,700,707,710,710,710,710
5,6,1000,1000,988,814,373,130,41,21,19,19,19,19,19,0,0,0,5,226,526,657,707,710,710,710,710,710
5,7,1000,1000,994,837,394,119,28,13,11,11,11,11,11,0,0,0,4,205,515,674,725,732,732,732,732,732
5,8,1000,1000,986,815,385,120,33,17,12,12,12,12,12,0,0,0,5,226,538,671,718,726,728,728,728,728
5,9,1000,1000,997,834,361,127,31,16,10,10,10,10,10,0,0,0,4,245,539,659,700,711,711,711,711,711
5,10,1000,1000,993,835,393,112,33,11,9,9,9,9,9,0,0,0,5,211,557,691,728,737,737,737,737,737
5,11,1000,1000,993,825,377,128,30,16,11,11,11,11,11,0,0,0,6,220,512,635,673,681,682,682,682,682
5,12,1000,1000,993,823,367,111,38,16,14,14,14,14,14,0,0,0,6,272,527,662,711,715,715,715,715,715
5,13,1000,1000,989,804,355,110,34,15,12,12,12,12,12,0,0,0,7,248,547,674,714,718,718,718,718,718
5,14,1000,1000,990,843,377,115,29,10,8,8,8,8,8,0,0,0,1,231,545,698,734,739,739,739,739,739
5,15,1000,1000,989,838,406,111,28,10,8,8,8,8,8,0,0,0,2,218,547,710,745,751,755,755,755,755
5,16,1000,1000,992,848,407,118,31,12,10,10,10,10,10,0,0,0,0,205,517,669,705,709,709,709,709,709
5,17,1000,1000,992,805,359,127,30,13,9,9,9,9,9,0,0,0,4,209,501,629,678,685,685,685,685,685
5,18,1000,1000,994,812,359,136,33,18,13,12,12,12,12,0,0,0,1,267,526,650,690,696,696,696,696,696
5,19,1000,1000,996,830,409,139,36,12,9,9,9,9,9,0,0,0,1,236,530,705,749,761,761,761,761,761
5,20,1000,1000,993,846,384,128,35,8,8,7,7,7,7,0,0,0,1,200,533,663,721,728,729,729,729,729
5,21,1000,1000,996,845,391,124,40,19,18,18,18,18,18,0,0,0,5,248,550,687,742,750,750,750,750,750
5,22,1000,1000,997,863,377,129,27,4,4,4,4,4,4,0,0,0,2,229,589,725,789,795,795,795,795,795
5,23,1000,1000,994,833,382,132,35,13,11,11,11,11,11,0,0,0,2,228,516,650,688,694,694,694,694,694
5,24,1000,1000,996,850,412,144,33,12,9,9,9,9,9,0,0,0,1,230,531,697,769,786,786,786,786,786
5,25,1000,1000,993,829,387,126,32,12,11,10,10,10,10,0,0,0,3,238,549,680,727,726,728,728,728,728
5,26,1000,1000,988,813,400,128,34,18,14,14,14,14,14,0,0,0,6,233,514,667,702,708,708,708,708,708
5,27,1000,1000,996,845,385,148,41,16,10,10,10,10,10,0,0,0,1,231,535,671,725,739,739,739,739,739
5,28,1000,1000,995,836,387,138,29,11,10,10,10,10,10,0,0,0,1,219,531,671,729,730,730,730,730,730
5,29,1000,1000,994,831,426,135,36,19,17,17,17,17,17,0,0,0,4,237,515,703,753,759,759,759,759,759
6,0,1000,1000,990,849,402,129,34,16,11,11,11,11,11,0,0,0,1,228,546,710,781,790,791,791,791,791
6,1,1000,1000,998,850,382,128,39,12,7,7,7,7,7,0,0,0,4,274,630,778,850,859,861,861,861,861
6,2,1000,1000,994,797,362,99,24,13,7,7,7,7,7,0,0,0,5,309,647,807,865,869,869,869,869,869
6,3,1000,1000,994,828,362,112,29,7,5,5,5,5,5,0,0,0,2,253,633,779,846,862,862,862,862,862
6,4,1000,1000,996,842,371,102,24,8,4,4,4,4,4,0,0,0,2,240,658,830,860,866,867,867,867,867
6,5,1000,1000,988,795,350,106,22,7,2,2,2,2,2,0,0,0,4,271,612,752,808,815,820,820,820,820
6,6,1000,1000,988,814,370,123,35,14,12,12,12,12,12,0,0,0,6,251,592,756,806,812,812,812,812,812
6,7,1000,1000,994,836,388,116,24,8,6,6,6,6,6,0,0,0,4,217,595,777,836,845,846,846,846,846
6,8,1000,1000,986,814,382,116,29,12,8,8,8,8,8,0,0,0,6,257,617,773,832,841,843,843,843,843
6,9,1000,1000,997,834,358,125,28,13,7,7,7,7,7,0,0,0,4,269,608,763,827,834,834,834,834,834
6,10,1000,1000,993,834,389,109,31,10,7,7,7,7,7,0,0,0,5,229,616,771,820,831,830,830,830,830
6,11,1000,1000,993,825,374,123,24,11,8,8,8,8,8,0,0,0,5,236,580,747,796,806,808,808,808,808
6,12,1000,1000,993,822,363,105,33,11,10,10,10,10,10,0,0,0,5,291,593,750,810,814,814,814,814,814
6,13,1000,1000,989,802,352,103,27,9,6,6,6,6,6,0,0,0,7,257,604,763,811,823,823,823,823,823
6,14,1000,1000,990,843,375,112,24,4,2,2,2,2,2,0,0,0,1,248,623,803,856,860,860,860,860,860
6,15,1000,1000,989,838,404,109,26,9,7,7,7,7,7,0,0,0,2,234,601,786,834,842,845,845,845,845
6,16,1000,1000,992,848,402,114,30,11,8,8,8,8,8,0,0,0,0,219,589,764,808,816,816,816,816,816
6,17,1000,1000,992,804,355,123,27,10,6,6,6,6,6,0,0,0,5,249,579,730,789,800,800,800,800,800
6,18,1000,1000,994,811,356,131,32,13,9,8,8,8,8,0,0,0,2,294,599,756,818,828,828,828,828,828
6,19,1000,1000,996,829,406,136,33,9,6,6,6,6,6,0,0,0,1,254,610,808,869,882,883,883,883,883
6,20,1000,1000,993,845,383,126,33,6,6,5,5,5,5,0,0,0,1,213,613,779,842,849,851,851,851,851
6,21,1000,1000,996,844,387,119,35,14,12,12,12,12,12,0,0,0,5,268,618,773,840,851,851,851,851,851
6,22,1000,1000,997,863,374,126,25,2,2,2,2,2,2,0,0,0,2,261,652,816,897,904,904,904,904,904
6,23,1000,1000,994,833,380,127,31,10,8,8,8,8,8,0,0,0,3,252,604,757,810,816,816,816,816,816
6,24,1000,1000,996,850,412,141,28,7,4,4,4,4,4,0,0,0,1,249,596,801,879,901,901,901,901,901
6,25,1000,1000,993,828,379,122,32,11,10,9,9,9,9,0,0,0,4,267,632,790,845,846,848,848,848,848
6,26,1000,1000,988,812,395,125,29,14,10,10,10,10,10,0,0,0,7,266,604,780,830,836,837,837,837,837
6,27,1000,1000,996,844,383,146,37,11,6,6,6,6,6,0,0,0,1,254,601,772,845,863,863,863,863,863
6,28,1000,1000,995,836,385,130,25,6,6,6,6,6,6,0,0,0,1,239,607,773,835,838,838,838,838,838
6,29,1000,1000,994,830,417,124,28,11,9,9,9,9,9,0,0,0,5,248,579,810,864,870,870,870,870,870
7,0,1000,1000,990,849,401,125,31,13,8,8,8,8,8,0,0,0,1,239,589,791,876,890,891,891,891,891
7,1,1000,1000,998,850,380,126,36,11,6,6,6,6,6,0,0,0,5,277,659,820,895,906,908,908,908,908
7,2,1000,1000,994,796,359,94,21,10,4,4,4,4,4,0,0,0,6,320,677,846,915,921,920,920,920,920
7,3,1000,1000,994,828,361,110,26,6,4,4,4,4,4,0,0,0,2,283,671,840,912,930,930,930,930,930
7,4,1000,1000,996,842,369,101,24,8,4,4,4,4,4,0,0,0,2,251,691,884,919,929,930,930,930,930
7,5,1000,1000,988,795,347,103,20,6,1,1,1,1,1,0,0,0,4,274,627,784,844,858,863,863,863,863
7,6,1000,1000,988,813,366,116,31,10,8,8,8,8,8,0,0,0,6,266,633,803,855,864,864,864,864,864
7,7,1000,1000,994,836,386,116,23,7,5,5,5,5,5,0,0,0,4,214,622,833,899,911,913,913,913,913
7,8,1000,1000,986,814,381,116,27,10,6,6,6,6,6,0,0,0,7,254,646,810,876,887,889,889,889,889
7,9,1000,1000,997,834,351,119,26,10,4,4,4,4,4,0,0,0,5,266,635,814,888,900,900,900,900,900
7,10,1000,1000,993,834,387,107,31,10,7,7,7,7,7,0,0,0,5,223,643,815,874,887,887,887,887,887
7,11,1000,1000,993,825,373,121,21,8,5,5,5,5,5,0,0,0,5,236,609,783,829,840,842,842,842,842
7,12,1000,1000,993,821,362,102,31,9,8,8,8,8,8,0,0,0,5,301,610,791,861,867,868,868,868,868
7,13,1000,1000,989,802,348,101,25,7,3,3,3,3,3,0,0,0,6,267,647,820,874,891,892,892,892,892
7,14,1000,1000,990,843,369,108,22,4,2,2,2,2,2,0,0,0,1,255,644,843,903,910,910,910,910,910
7,15,1000,1000,989,837,401,107,23,7,5,5,5,5,5,0,0,0,2,236,618,803,865,879,881,881,881,881
7,16,1000,1000,992,848,398,109,27,8,6,6,6,6,6,0,0,0,0,236,640,828,873,886,886,886,886,886
7,17,1000,1000,992,804,353,120,25,8,4,4,4,4,4,0,0,0,4,258,595,760,827,840,840,840,840,840
7,18,1000,1000,994,811,352,128,30,12,8,7,7,7,7,0,0,0,2,297,621,802,881,897,897,897,897,897
7,19,1000,1000,996,829,404,132,30,8,5,5,5,5,5,0,0,0,1,250,612,839,913,925,928,928,928,928
7,20,1000,1000,993,845,377,121,30,4,3,2,2,2,2,0,0,0,1,235,670,858,931,937,940,940,940,940
7,21,1000,1000,996,844,387,118,33,11,8,8,8,8,8,0,0,0,5,269,639,796,864,881,881,881,881,881
7,22,1000,1000,997,863,370,123,25,2,2,2,2,2,2,0,0,0,1,261,664,839,934,945,945,945,945,945
7,23,1000,1000,994,833,379,125,29,8,5,5,5,5,5,0,0,0,3,246,621,794,855,861,861,861,861,861
7,24,1000,1000,996,850,410,139,26,6,4,4,4,4,4,0,0,0,1,261,625,857,944,968,968,968,968,968
7,25,1000,1000,993,828,376,116,28,8,7,6,6,6,6,0,0,0,3,265,658,813,880,887,889,889,889,889
7,26,1000,1000,988,812,393,121,25,9,6,6,6,6,6,0,0,0,7,285,656,824,877,887,888,888,888,888
7,27,1000,1000,996,844,383,144,34,10,5,5,5,5,5,0,0,0,2,259,643,818,900,924,928,928,928,928
7,28,1000,1000,995,836,380,128,24,4,4,4,4,4,4,0,0,0,1,233,628,806,879,885,885,885,885,885
7,29,1000,1000,994,829,413,121,25,8,7,7,7,7,7,0,0,0,5,269,613,863,926,933,934,934,934,934
8,0,1000,1000,990,849,401,125,31,12,7,7,7,7,7,0,0,0,1,239,592,800,884,902,904,904,904,904
8,1,1000,1000,998,850,376,124,34,9,4,4,4,4,4,0,0,0,5,268,654,831,909,919,923,923,923,923
8,2,1000,1000,994,796,359,93,18,7,2,2,2,2,2,0,0,0,7,327,687,857,930,935,935,935,935,935
8,3,1000,1000,994,828,357,108,26,5,3,3,3,3,3,0,0,0,2,285,670,847,915,942,942,942,942,942
8,4,1000,1000,996,842,366,99,22,7,3,3,3,3,3,0,0,0,2,258,700,900,942,951,954,954,954,954
8,5,1000,1000,988,795,346,102,20,5,1,1,1,1,1,0,0,0,4,258,590,745,818,833,839,839,839,839
8,6,1000,1000,988,813,364,112,27,7,5,5,5,5,5,0,0,0,5,253,629,809,868,879,879,880,880,880
8,7,1000,1000,994,836,385,113,20,4,2,2,2,2,2,0,0,0,4,197,618,814,889,901,904,904,904,904
8,8,1000,1000,986,814,380,113,27,10,6,6,6,6,6,0,0,0,7,248,631,805,877,890,891,891,891,891
8,9,1000,1000,997,834,349,116,26,9,3,3,3,3,3,0,0,0,5,264,625,805,874,888,888,888,888,888
8,10,1000,1000,993,834,386,106,29,8,5,5,5,5,5,0,0,0,5,223,646,816,877,889,889,889,889,889
8,11,1000,1000,993,825,373,121,18,7,4,3,3,3,3,0,0,0,5,243,612,799,847,862,865,865,865,865
8,12,1000,1000,993,821,360,99,27,5,4,4,4,4,4,0,0,0,5,292,611,794,868,877,879,879,879,879
8,13,1000,1000,989,801,346,100,24,6,3,3,3,3,3,0,0,0,6,266,655,829,888,901,903,903,903,903
8,14,1000,1000,990,843,365,105,22,4,2,2,2,2,2,0,0,0,1,258,664,873,945,949,949,949,949,949
8,15,1000,1000,989,837,399,105,21,7,5,5,5,5,5,0,0,0,2,229,617,810,873,887,890,890,890,890
8,16,1000,1000,992,848,395,107,25,7,5,5,5,5,5,0,0,0,0,238,638,824,874,891,891,891,891,891
8,17,1000,1000,992,804,352,119,23,8,4,4,4,4,4,0,0,0,4,263,600,767,850,865,865,865,865,865
8,18,1000,1000,994,811,349,126,29,12,7,6,6,6,6,0,0,0,2,296,626,821,904,921,922,922,922,922
8,19,1000,1000,996,829,402,130,29,7,4,4,4,4,4,0,0,0,1,247,626,856,935,952,956,956,956,956
8,20,1000,1000,993,845,375,119,28,3,3,2,2,2,2,0,0,0,1,235,701,897,977,986,989,989,989,989
8,21,1000,1000,996,844,385,118,31,9,6,6,6,6,6,0,0,0,5,271,639,806,883,904,905,905,905,905
8,22,1000,1000,997,863,365,121,25,2,2,2,2,2,2,0,0,0,1,249,634,802,905,915,915,915,915,915
8,23,1000,1000,994,833,375,124,28,7,5,5,5,5,5,0,0,0,3,247,625,808,875,893,893,893,893,893
8,24,1000,1000,996,850,406,138,25,4,2,2,2,2,2,0,0,0,1,254,609,837,918,944,944,944,944,944
8,25,1000,1000,993,828,374,114,28,8,6,5,5,5,5,0,0,0,3,252,660,826,888,900,904,904,904,904
8,26,1000,1000,988,812,390,120,21,6,4,4,4,4,4,0,0,0,7,268,646,809,872,885,885,885,885,885
8,27,1000,1000,996,844,379,144,31,7,2,2,2,2,2,0,0,0,2,248,636,817,903,930,933,933,933,933
8,28,1000,1000,995,836,379,124,21,1,1,1,1,1,1,0,0,0,1,222,612,794,869,879,879,879,879,879
8,29,1000,1000,994,829,410,116,22,5,4,4,4,4,4,0,0,0,5,272,634,877,946,956,957,957,957,957
9,0,1000,1000,990,849,401,123,31,11,6,6,6,6,6,0,0,0,1,227,572,776,869,891,894,894,894,894
9,1,1000,1000,998,850,376,123,33,8,3,3,3,3,3,0,0,0,4,261,632,798,871,881,887,887,887,887
9,2,1000,1000,994,796,358,92,17,6,1,1,1,1,1,0,0,0,7,315,651,816,882,889,888,888,888,888
9,3,1000,1000,994,828,354,105,25,5,3,3,3,3,3,0,0,0,2,273,650,808,876,904,904,904,904,904
9,4,1000,1000,996,842,365,99,21,7,3,3,3,3,3,0,0,0,2,254,693,881,927,936,939,939,939,939
9,5,1000,1000,988,795,345,102,20,5,1,1,1,1,1,0,0,0,4,243,572,726,804,820,824,824,824,824
9,6,1000,1000,988,813,363,112,27,7,5,5,5,5,5,0,0,0,5,245,594,765,824,837,837,839,839,839
9,7,1000,1000,994,836,385,113,20,4,2,2,2,2,2,0,0,0,4,190,604,786,862,874,878,878,878,878
9,8,1000,1000,986,814,379,113,25,8,5,5,5,5,5,0,0,0,7,243,616,787,848,863,865,865,865,865
9,9,1000,1000,997,834,346,115,26,9,3,3,3,3,3,0,0,0,5,246,605,782,851,863,863,863,863,863
9,10,1000,1000,993,834,384,105,28,8,5,5,5,5,5,0,0,0,5,216,631,798,866,881,882,882,882,882
9,11,1000,1000,993,825,372,117,17,6,4,3,3,3,3,0,0,0,5,241,592,772,826,844,847,847,847,847
9,12,1000,1000,993,821,356,98,26,3,2,2,2,2,2,0,0,0,5,269,562,753,829,840,842,842,842,842
9,13,1000,1000,989,801,344,96,24,6,3,3,3,3,3,0,0,0,7,261,626,799,860,878,881,881,881,881
9,14,1000,1000,990,843,363,104,21,4,2,2,2,2,2,0,0,0,1,244,632,840,900,903,903,903,903,903
9,15,1000,1000,989,837,399,105,21,7,5,5,5,5,5,0,0,0,2,225,620,803,861,874,876,876,876,876
9,16,1000,1000,992,848,394,104,23,5,3,3,3,3,3,0,0,0,0,240,617,790,847,865,865,865,865,865
9,17,1000,1000,992,804,350,118,22,7,3,3,3,3,3,0,0,0,4,264,595,768,848,865,866,866,866,866
9,18,1000,1000,994,811,348,126,27,11,6,5,5,5,5,0,0,0,2,284,588,773,859,876,878,878,878,878
9,19,1000,1000,996,829,402,130,29,7,3,3,3,3,3,0,0,0,1,246,592,808,893,909,914,914,914,914
9,20,1000,1000,993,845,375,118,28,3,3,2,2,2,2,0,0,0,1,236,672,867,947,958,959,959,959,959
9,21,1000,1000,996,844,381,117,30,6,3,3,3,3,3,0,0,0,5,269,628,794,862,884,885,885,885,885
9,22,1000,1000,997,863,363,121,25,2,2,2,2,2,2,0,0,0,1,244,617,778,883,893,893,893,893,893
9,23,1000,1000,994,833,373,123,28,7,5,5,5,5,5,0,0,0,3,241,617,808,875,896,897,897,897,897
9,24,1000,1000,996,850,404,136,24,3,2,2,2,2,2,0,0,0,1,239,598,822,897,925,925,925,925,925
9,25,1000,1000,993,828,373,113,27,8,6,5,5,5,5,0,0,0,3,241,644,804,857,875,879,878,878,878
9,26,1000,1000,988,812,389,119,20,5,3,3,3,3,3,0,0,0,7,251,621,788,846,863,862,862,862,862
9,27,1000,1000,996,844,377,143,31,7,2,2,2,2,2,0,0,0,2,240,630,790,886,913,914,914,914,914
9,28,1000,1000,995,836,377,124,20,1,1,1,1,1,1,0,0,0,1,208,576,757,838,849,849,849,849,849
9,29,1000,1000,994,829,405,114,20,3,2,2,2,2,2,0,0,0,5,262,628,860,927,938,941,941,941,941
10,0,1000,1000,990,849,400,123,31,10,6,6,6,6,6,0,0,0,1,209,537,730,814,836,838,838,838,838
10,1,1000,1000,998,850,376,121,32,8,3,3,3,3,3,0,0,0,4,251,589,743,807,814,819,819,819,819
10,2,1000,1000,994,796,357,92,16,6,1,1,1,1,1,0,0,0,7,289,584,737,791,801,802,802,802,802
10,3,1000,1000,994,828,353,105,25,5,3,3,3,3,3,0,0,0,2,251,599,734,804,818,819,819,819,819
10,4,1000,1000,996,842,365,97,20,6,2,2,2,2,2,0,0,0,2,253,655,834,872,882,884,884,884,884
10,5,1000,1000,988,795,345,100,20,5,1,1,1,1,1,0,0,0,4,231,542,679,744,755,763,763,763,763
10,6,1000,1000,988,813,363,111,26,6,4,4,4,4,4,0,0,0,5,237,541,703,761,768,768,770,770,770
10,7,1000,1000,994,836,384,111,18,3,1,1,1,1,1,0,0,0,4,171,571,744,813,829,833,833,833,833
10,8,1000,1000,986,814,376,111,23,7,4,4,4,4,4,0,0,0,7,242,570,717,783,798,799,799,799,799
10,9,1000,1000,997,834,345,112,24,7,2,2,2,2,2,0,0,0,5,228,561,730,804,816,816,816,816,816
10,10,1000,1000,993,834,384,104,28,8,5,5,5,5,5,0,0,0,5,216,593,742,816,833,834,834,834,834
10,11,1000,1000,993,825,372,115,17,6,3,2,2,2,2,0,0,0,5,226,564,730,775,793,796,796,796,796
10,12,1000,1000,993,821,356,98,26,3,2,2,2,2,2,0,0,0,5,256,528,722,797,802,804,805,805,805
10,13,1000,1000,989,801,343,94,22,4,1,1,1,1,1,0,0,0,7,242,584,751,802,822,827,827,827,827
10,14,1000,1000,990,843,363,102,21,4,2,2,2,2,2,0,0,0,1,229,593,796,853,854,855,855,855,855
10,15,1000,1000,989,837,399,102,19,4,2,2,2,2,2,0,0,0,2,222,596,767,834,845,850,850,850,850
10,16,1000,1000,992,848,394,103,22,5,3,3,3,3,3,0,0,0,0,221,575,738,796,810,810,810,810,810
10,17,1000,1000,992,804,349,117,21,4,1,1,1,1,1,0,0,0,4,247,568,728,792,814,813,813,813,813
10,18,1000,1000,994,811,346,126,26,9,5,4,4,4,4,0,0,0,2,267,545,720,795,811,814,814,814,814
10,19,1000,1000,996,829,401,130,29,7,3,3,3,3,3,0,0,0,1,248,545,752,819,836,839,839,839,839
10,20,1000,1000,993,845,374,117,28,3,3,1,1,1,1,0,0,0,1,230,621,802,871,882,883,883,883,883
10,21,1000,1000,996,844,381,115,25,4,2,2,2,2,2,0,0,0,5,258,567,729,801,820,822,822,822,822
10,22,1000,1000,997,863,363,120,25,2,2,2,2,2,2,0,0,0,1,232,581,730,828,834,834,834,834,834
10,23,1000,1000,994,833,371,122,28,7,5,5,5,5,5,0,0,0,3,224,589,766,835,857,859,859,859,859
10,24,1000,1000,996,850,404,136,24,3,2,2,2,2,2,0,0,0,1,237,563,764,844,870,869,869,869,869
10,25,1000,1000,993,828,372,113,27,8,5,4,4,4,4,0,0,0,3,228,584,717,773,793,797,797,797,797
